"filename","ID","Ch","BW","t_min","t_max","t_mean","N_mo2","smr_mean10minVal","smr_SD10minVal","smr_CV10minVal","SMR_low10quant","SMR_low15quant","SMR_low20quant","smr_mlnd","smr_CVmlnd","smr_Nmlnd","mmr","mmr_overall","AS_smr_mean10minVal","AS_SMR_low10quant","AS_SMR_low15quant","AS_SMR_low20quant","AS_smr_mlnd","AS_smr_mean10minVal_overall","AS_SMR_low10quant_overall","AS_SMR_low15quant_overall","AS_SMR_low20quant_overall","AS_smr_mlnd_overall","mmr_length_cycle"
"jul25_2022_box1_amb_rmr2_analyzed_SMR","A01","Ch1","0.006","22.4811","22.5647","22.5247","100","3.00282666666667","0.13345340963501","0.0422016735962093","2.94909333333333","3.18534666666667","3.34256","4.08423368783266","22.6901408757506","88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jul25_2022_box1_amb_rmr2_analyzed_SMR","A02","Ch2","0.0073","22.4859615384615","22.5725961538462","22.5309615384615","104","3.1610065890411","0.0943422529721161","0.0298336398983677","3.1856014109589","3.32530571917808","3.46501002739726","3.98785961822067","17.4100547847905","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"jul25_2022_box1_amb_rmr2_analyzed_SMR","A03","Ch3","0.0092","22.4859615384615","22.5725961538462","22.5309615384615","104","2.58189084782609","0.0373057080967508","0.0117971007311118","2.58437756521739","2.69548861956522","2.79100117391304","2.61032153674343","4.81922059998204","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
