"date","time","time_sec","Ch1_O2","Ch1_temp","Ch2_O2","Ch3_O2","Ch4_O2"
"9/7/2020","18:34:22",0,10.885,17.936,9.9511,8.5444,8.5873
"9/7/2020","18:34:23",1.08,10.885,17.949,9.9403,8.5379,8.5835
"9/7/2020","18:34:24",2.16,10.868,17.957,9.9379,8.5276,8.5704
"9/7/2020","18:34:25",3.24,10.854,17.956,9.9291,8.5237,8.5576
"9/7/2020","18:34:26",4.32,10.856,17.942,9.9243,8.5263,8.549
"9/7/2020","18:34:27",5.39,10.865,17.936,9.9226,8.5351,8.5538
"9/7/2020","18:34:28",6.48,10.869,17.936,9.9241,8.5368,8.5556
"9/7/2020","18:34:29",7.55,10.863,17.942,9.923,8.5387,8.5561
"9/7/2020","18:34:30",8.63,10.86,17.961,9.9195,8.5342,8.5501
"9/7/2020","18:34:31",9.71,10.855,17.979,9.9168,8.5319,8.5437
"9/7/2020","18:34:33",10.79,10.85,17.986,9.9175,8.5312,8.5397
"9/7/2020","18:34:34",11.87,10.843,17.981,9.9181,8.5263,8.535
"9/7/2020","18:34:35",12.94,10.846,17.97,9.922,8.5224,8.5414
"9/7/2020","18:34:36",14.02,10.86,17.965,9.9241,8.5202,8.5471
"9/7/2020","18:34:37",15.1,10.858,17.958,9.9285,8.5207,8.5475
"9/7/2020","18:34:38",16.29,10.862,17.958,9.9253,8.5195,8.5387
"9/7/2020","18:34:39",17.36,10.863,17.955,9.9267,8.5244,8.5252
"9/7/2020","18:34:40",18.45,10.862,17.96,9.9267,8.5254,8.5128
"9/7/2020","18:34:41",19.73,10.859,17.967,9.9267,8.521,8.5057
"9/7/2020","18:34:43",20.81,10.854,17.972,9.9231,8.5135,8.4982
"9/7/2020","18:34:44",21.88,10.855,17.974,9.9176,8.509,8.4974
"9/7/2020","18:34:45",23.19,10.861,17.972,9.9161,8.5099,8.4908
"9/7/2020","18:34:46",24.27,10.855,17.973,9.9216,8.5015,8.4881
"9/7/2020","18:34:47",25.35,10.853,17.973,9.926,8.4951,8.4737
"9/7/2020","18:34:48",26.42,10.852,17.978,9.9254,8.483,8.4721
"9/7/2020","18:34:49",27.5,10.861,17.981,9.9306,8.4799,8.4739
"9/7/2020","18:34:50",28.58,10.865,17.983,9.9298,8.4747,8.4824
